Feedstock_flow,pathway,identifier,Chemical,Tier 1,Feedstock,Long name,High TRL,Price (billion USD / MMT),GHG emissions (MMT CO2e/MMT),Fossil fuel depletion (MMT oil eq/MMT),"Human toxicity (MMT 1,4-DCB eq/MMT)",Land use (km2*a crop eq/MMT),Water depletion (km3/MMT),Feedstock use (MMT/MMT),Electricity use (TWh/MMT),Hydrogen use (MMT/MMT),Co-product,Co-product 1 long name,Co-product 1 amount (MMT/MMT),Co-product 2 long name,Co-product 2 amount (MMT/MMT),Co-product 3 long name,Co-product 3 amount (MMT/MMT),Co-product 4 long name,Co-product 4 amount (MMT/MMT),Total product flow,mass fraction of main poduct,total feedstock inflow for 1 MMT product,MMT product per 1 MMT feedstock,product_flow,price_total,ghg_emissions,human_toxicity,electricity_use,hydrogen_use,fossil_fuel_depletion,land_use,water_depletion,product_name
0.0,Conventional sorbitol production,112,Sorbitol,True,Herbaceous biomass,Conventional sorbitol production,True,1.05,1.291474831,0.77336,3.1957,369.0,0.16589,1.33,0.74,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,1.33,0.7518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sorbitol
1.531426061958,Biomass fermentation to sorbitol,113,Sorbitol,True,Herbaceous biomass,Biomass fermentation to sorbitol,True,1.31,0.339,0.44,1.178,625.5,0.0241,3.477,0.121,0.012,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,3.477,0.2876042565429969,0.44044465400000005,0.5769824967400001,0.14931073770600004,0.518843802412,0.053293803134000006,0.0052853358480000005,0.19379564776000002,275.49813107700004,0.0106147161614,Sorbitol
2.852783485816,Benzene conventional conversion to styrene,114,Styrene,False,Benzene,Benzene conventional conversion to styrene,True,0.186,1.009273656,0.626572366,0.082752619,2.545,0.004244234,0.781,0.166,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.781,1.2804097311139564,3.652731736,0.679408102896,3.6866059135799465,0.3022731176584166,0.606353468176,0.0,2.288700766188807,9.29620226812,0.015503048226810225,Styrene
5.287311683565,Conventional xylenes conversion to terephthalic acid,115,Terephthalic acid,False,Xylenes,Conventional xylenes conversion to terephthalic acid,True,0.475,1.252771928,0.58595688,0.135107884,10.1,0.011003203,0.653,0.404,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.653,1.5313935681470137,8.096955105,3.8460536748749994,10.143638057820292,1.093962471079548,3.27116986242,0.0,4.744466550825872,81.77924656049998,0.0890924407022013,Terephthalic acid
0.137293136224095,Conventional butadiene conversion to THF,116,Tetrahydrofuran,False,Butadiene,Conventional butadiene conversion to THF,True,0.693,2.282361131,0.623047472,-3.622892514,-252.6,-0.06557762,0.905,0.536,0.052,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.905,1.1049723756906078,0.15170512289955249,0.10513165016938987,0.3462458758795166,-0.5496113540882387,0.08131394587416013,0.00788866639077673,0.09451949331201548,-38.32071404442696,-0.009948460901560152,Tetrahydrofuran
14.0393330986745,Conventional toluene production,118,Toluene,True,Fossil fuels,Conventional toluene production,True,0.7,1.691,1.371,0.112,2.0,0.0353,1.94,0.008,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,1.94,0.5154639175257733,7.236769638492011,5.065738746944407,12.237377458689991,0.8105181995111053,0.05789415710793609,0.0,9.921611174372547,14.473539276984022,0.255457968238768,Toluene
0.185129744492,Conventional toluene conversion to TDI,124,Toluene diisocyanate,False,Toluene,Conventional toluene conversion to TDI,True,1.35,2.47405268,0.648925497,1.680723018,32.7888,0.028890296,0.308,0.321,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.308,3.2467532467532467,0.601070599,0.8114453086500001,1.4870803263251553,1.010233191182348,0.192943662279,0.0,0.3900500371881627,19.708383656491204,0.017365107522007303,Toluene diisocyanate
0.874148494785,Conventional ethylene conversion to vinyl acetate,125,Vinyl acetate,False,Ethylene,Conventional ethylene conversion to vinyl acetate,True,0.549,1.41191704,0.39464149,3.307335202,80.2,0.02685487,0.353,0.088,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.353,2.8328611898017,2.4763413450000002,1.3595113984050002,3.4963885418620193,8.190090902486528,0.21791803836,0.0,0.9772670381394041,198.60257586900002,0.06650182489560015,Vinyl acetate
8.7654676697,Conventional ethylene conversion to vinyl chloride,126,Vinyl chloride,False,Ethylene,Conventional ethylene conversion to vinyl chloride,True,0.232,1.032178005,0.27734702,0.953841048,19.37,0.021015878,0.49,0.314,0.0015,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.49,2.0408163265306123,17.88870953,4.150180610960001,18.464332514699887,17.062985445462786,5.61705479242,0.026833064295,4.961380279791101,346.5043035961,0.3759469370599174,Vinyl chloride
21.5390938317191,Conventional xylenes production,128,Xylenes,True,Fossil fuels,Conventional xylenes production,True,0.71,1.837,1.414,0.139,3.0,0.0286,2.29,0.08,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,2.29,0.4366812227074236,9.405717830445022,6.678059659615966,17.278303654527505,1.3073947784318583,0.7524574264356018,0.0,13.299685012249261,28.21715349133507,0.2690035299507276,Xylenes
